WSAW,PO/LOT,Comment,Wafer id,TTV,Warp,Bow,Wav ind,Entry Warp 10mm,Entry Warp 20mm,Entry Warp 30mm,Exit Warp 10mm,Exit Warp 20mm,Exit Warp 30mm,Entry wav,Exit wav
,,,UHA73AB1120,7.88,6.08,-1.14,0.62,1.74,3.54,3.54,1.67,1.67,-2.51,0.54,0.29
,,,UHA73AB1308,7.24,7.42,-1.56,0.68,1.81,3.66,4.31,2.55,2.78,2.78,0.54,0.43
WSAWB20,IME-QX-19N,001*35.3*TM1050 *New (P1) -879*Wire-03*0029*T999T998*23042502,UBGJFAB0120,12.7,17.19,0.25,0.67,-3,-6.3,-9.11,-1.57,2.17,2.97,0.25,0.36
2023/4/26 08:02,UBGJFAB,,UBGJFAB0320,13.13,17.76,-0.4,0.76,-3.2,-6.02,-8.25,1.49,2.71,3.38,0.24,0.37
,,,UBGJFAB0620,13.12,14.01,-0.71,0.82,-2.93,-4.35,-6.03,1.23,2.69,3.04,0.63,0.27
,,,UBGJFAB0820,13.18,15.03,-0.86,0.78,-2.89,-4.02,-5.74,1.93,3.32,3.99,0.52,0.38
,,,UBGJFAB1120,12.89,13.76,-0.84,0.83,-3.24,-3.85,-3.85,4.58,6.29,6.44,0.82,0.75
,,,UBGJFAB1320,12.76,14.2,-1.14,1.15,-3.97,-4.86,-4.86,7,8.77,8.77,0.96,1
WSAWB20,DEV-QC-56P,036*30.9*Other * A-772*Wire-01*0108*T218T233*23042302,UIA52AE0120,8.39,7.44,-0.31,0.45,2.12,2.12,-2.22,-1.89,-2.09,2.18,0.31,0.42
2023/4/24 09:31,UIA52AE,,UIA52AE0320,9.12,7.79,-0.51,0.6,1.56,1.56,-2.37,-1.08,-1.25,1.56,0.37,0.5
,,,UIA52AE0520,12.79,6.94,-0.65,1,0.91,-1.85,-2.35,-1.36,-1.76,-1.76,0.42,0.43
,,,UIA52AE0820,16.37,8.8,-1.43,1.09,0.79,-2.1,-3.13,-0.79,-1.62,-1.62,0.48,0.22
,,,UIA52AE1020,14.86,9.69,-1,1.34,-0.78,-2.47,-3.08,1.12,-1.52,-1.6,0.68,0.29
,,,UIA52AE1208,18.19,16.38,-6.23,1.11,1.76,1.91,1.91,6.06,6.91,6.91,0.48,1.11
WSAWB20,DEV-QC-56P,035*31.8*Other * A-765*Wire-03*0071*T999T999*23042301,UIA52AA0120,8.79,7.81,-1.12,0.61,1.97,2.29,2.29,-2.22,2.33,3.28,0.29,0.61
2023/4/23 17:30,UIA52AA,,UIA52AA0320,10.06,8.67,-1.77,0.49,1.76,1.76,1.76,-1.81,-1.81,2.31,0.28,0.34
,,,UIA52AA0520,12.71,7.58,-2.39,0.56,0.52,-0.99,-0.99,-1.29,1.56,1.56,0.45,0.3
,,,UIA52AA0820,16.88,8.23,-2.91,1.06,-0.88,-1.68,-1.96,-1.16,-1.16,-1.16,0.27,0.32
,,,UIA52AA1020,16.37,9.89,-1.56,1.27,-1.64,-3.04,-3.04,-1.22,-1.22,-1.22,0.49,0.23
,,,UIA52AA1208,18.34,12.54,-4.87,1.12,-1.43,-1.78,-2.12,3.97,4.64,4.64,0.59,0.69
WSAWB20,T01-QC-U07,034*27.8*Other * A-756*Wire-02*0109*T240T243*23042202,UGIXYAE0120,11.44,10.28,-0.03,0.74,2.26,2.55,2.55,-2.47,-2.47,2.53,0.38,0.4
2023/4/23 02:55,UGIXYAE,,UGIXYAE0320,11.94,8.66,-0.89,0.62,1.59,1.59,1.91,-2.18,-2.3,-2.3,0.23,0.57
,,,UGIXYAE0520,12.94,7.88,-1.16,0.92,1.29,1.29,1.29,-2.02,-2.12,-2.24,0.34,0.4
,,,UGIXYAE0720,13.15,8.41,-1.59,0.74,0.99,-1.37,-1.37,-1.22,-1.64,-1.64,0.3,0.23
,,,UGIXYAE0920,14.5,8.44,-1.66,1.07,0.61,-1.57,-1.57,-1.3,-1.67,-1.97,0.27,0.3
,,,UGIXYAE1101,15.15,7.92,-1.96,0.81,1.26,1.26,1.4,2.6,3.17,3.17,0.31,0.34
WSAWB20,T01-QC-U07,033*28.1*Other * A-746*Wire-01*1093*T240T243*23042103,UIB7MAH0120,12.63,8.98,-1.08,0.67,1.85,1.85,-2.83,-3.36,-3.36,-3.36,0.63,0.67
2023/4/22 10:59,UIB7MAH,,UIB7MAH0320,14.15,7.69,-0.85,0.91,1.39,-1.6,-1.6,-1.7,-1.7,-1.7,0.45,0.35
,,,UIB7MAH0520,13.73,6.7,-1.58,0.87,0.99,-1.48,-1.64,-1.66,-1.66,-1.66,0.34,0.31
,,,UIB7MAH0720,15.61,8.99,-1.85,1.09,-1.32,-1.85,-1.88,-1.67,-1.67,-1.67,0.38,0.28
,,,UIB7MAH0920,17.89,10.76,-1.38,1.56,-1.64,-2.17,-2.17,-1.6,-1.6,-1.94,0.49,0.64
,,,UIB7MAH1101,18.5,12.61,-2.27,1.43,1.55,1.55,1.55,1.85,2.73,2.73,0.34,0.47
WSAWB20,TSM-QC-L8H,032*31*Other *New (P1) -792*Wire-03*0041*T999T999*23042101,UHC55AA0120,13.37,14.47,1.66,0.57,-1.41,-2.75,-4.01,1.22,3.18,4.27,0.27,0.21
2023/4/21 19:51,UHC55AA,,UHC55AA0320,13.81,11.07,1.59,0.88,-0.74,-2.48,-3.28,-2.21,-2.21,2.99,0.47,0.35
,,,UHC55AA0520,15.86,10.86,2.58,0.65,-1.04,-2.78,-3.2,-1.26,-1.26,1.86,0.55,0.21
,,,UHC55AA0820,16.55,11.15,2.46,1.07,-2.26,-3.53,-3.93,0.61,1.17,1.22,0.51,0.32
,,,UHC55AA1020,19.63,8.6,0.32,1.35,-1.94,-3.78,-3.78,0.45,0.84,1.26,0.66,0.37
,,,UHC55AA1208,19.32,12.11,-2.37,1.01,-1.02,-2.34,-2.34,3.57,3.81,3.81,0.46,0.51
WSAWB20,DEV-QC-57M,031*30.3*Other *New (P1) -782*Wire-02*0022*T999T999*23042002,UFDATAD0120,12.45,10.01,0.77,0.59,1.31,-2.49,-2.67,-4.14,-4.14,-4.14,0.4,0.66
2023/4/21 04:12,UFDATAD,,UFDATAD0320,13.69,8.49,0.96,0.75,-1.04,-2.66,-2.68,-3.1,-3.1,-3.1,0.47,0.51
,,,UFDATAD0520,14.18,8.14,1.46,0.51,-0.99,-2.43,-2.43,-1.68,-1.68,-1.68,0.49,0.43
,,,UFDATAD0720,15.05,7.74,1.77,0.51,-1.76,-3.49,-3.49,-0.87,-1.01,-1.01,0.6,0.38
,,,UFDATAD0920,17.88,5.48,0.98,0.66,-2.25,-3.94,-3.94,-1.25,-1.3,-1.3,0.7,0.51
,,,UFDATAD1120,16.09,8.56,-1.52,0.57,-1.25,-2.2,2.31,3.23,3.52,3.52,0.57,0.51
WSAWB20,T01-QC-U07,030*26.8*Other *New (P1) -769*Wire-01*0016*T001T235*23041902,UIF1HAK0120,12.87,8.35,0.91,0.74,2.14,2.73,2.73,-1.51,1.55,2.42,0.43,0.36
2023/4/20 12:41,UIF1HAK,,UIF1HAK0220,13.37,7.39,0.5,0.86,2.01,2.52,2.52,-1.96,-1.96,2.25,0.47,0.34
,,,UIF1HAK0420,13.81,7.83,0.83,0.87,1.59,1.62,1.79,-1.6,-1.6,-1.6,0.55,0.39
,,,UIF1HAK0620,13.67,7.35,0.68,0.98,1.05,-1.14,-1.14,-1.66,-1.86,-2.32,0.58,0.18
,,,UIF1HAK0920,14.09,8.29,-0.51,1.48,0.82,-1.4,1.58,-1.6,-2.73,-3.71,0.62,0.25
,,,UIF1HAK1008,14.98,10.39,-1.19,1.32,0.8,-1.24,1.76,-1.24,-2.5,-3.06,0.6,0.34
WSAWB20,GIE-QC-A6F,029*28.1*Other *New (P1) -756*Wire-03*0060*T226T034*23041901,UGIXTAH0120,9.07,7.71,0.07,0.6,2.37,2.37,2.37,-2.03,2.73,3.33,0.37,0.5
2023/4/19 20:41,UGIXTAH,,UGIXTAH0320,10.22,9.08,0.76,0.63,2.12,2.12,2.12,-1.61,-1.61,-1.61,0.3,0.34
,,,UGIXTAH0520,10.9,8.51,-0.51,0.67,1.9,-2.08,-2.5,-1.18,-1.18,-1.18,0.29,0.42
,,,UGIXTAH0720,12.46,11.65,-0.54,1.2,0.93,-2.44,-2.48,-1.21,-1.21,-1.69,0.34,0.72
,,,UGIXTAH0920,14.4,13.6,-3.33,0.87,-1.06,-2.22,-2.22,-1.43,-1.86,-2.59,0.31,0.66
,,,UGIXTAH1101,15.74,12.13,-2.91,1.13,0.97,-2.11,-2.11,1.34,1.34,-2.01,0.32,0.82
WSAWB20,T01-QC-U07,028*28.1*Other *New (P1) -746*Wire-02*0022*T226T034*23041802,UIGT6AE0120,10.39,12.67,2.14,0.67,7,8.01,8.01,-1.32,2.5,3.8,0.58,0.67
2023/4/19 05:40,UIGT6AE,,UIGT6AE0320,11.28,14.56,2.58,0.69,6.26,7.54,7.95,-0.75,1.53,2.7,0.43,0.51
,,,UIGT6AE0520,12.19,13.33,0.82,0.76,5.57,6.23,6.75,0.96,1.46,2.31,0.43,0.36
,,,UIGT6AE0720,14.44,11.59,0.08,0.64,3.93,4.73,4.84,1.22,1.66,2.22,0.41,0.39
,,,UIGT6AE0920,16.52,10.63,-1.48,1.16,3.05,3.72,5.06,2.12,2.12,2.43,0.35,0.45
,,,UIGT6AE1108,15.14,11.33,-1.27,1.05,4.36,6.41,7.25,4.3,4.55,4.55,0.22,0.63
WSAWB20,TSM-QC-L8H,027*30.3*TM1050 *New (P1) -734*Wire-01*0101*T226T034*23041703,UHEDKAA0120,12.28,9.92,0.94,0.52,3.57,3.57,3.57,-2.32,-2.32,-2.32,0.36,0.5
2023/4/18 14:00,UHEDKAA,,UHEDKAA0320,12.04,8.23,0.46,0.59,2.57,2.57,2.57,-2.14,-2.14,-2.14,0.29,0.4
,,,UHEDKAA0520,12.7,8.32,0.02,0.61,1.68,1.68,1.86,-1.59,-1.93,-2.11,0.26,0.21
,,,UHEDKAA0820,13,8.01,0.21,0.64,1.28,-1.74,-1.93,-1.3,-1.78,-2.93,0.25,0.2
,,,UHEDKAA1020,13.4,6.79,-0.82,0.68,-1.16,-2.66,-2.81,-0.44,-1.5,-2.15,0.23,0.19
,,,UHEDKAA1201,13.1,6.89,-1.35,0.61,1.25,-1.31,1.41,2.48,2.86,2.86,0.24,0.43
WSAWB20,TSM-QC-Y5B,026*29.8*TM1050 *New (P1) -718*Wire-03*0110*T999T999*23041701,UGJA2AH0120,13.75,9.96,0.9,0.85,1.88,2.01,2.13,-2.35,-2.35,-2.35,0.22,0.55
2023/4/17 20:29,UGJA2AH,,UGJA2AH0320,13.97,9.04,1.03,0.9,1.98,2.49,2.51,-1.43,-1.43,-1.43,0.31,0.48
,,,UGJA2AH0520,13.75,8.96,1.39,0.8,1.11,1.73,1.89,-1.07,-1.07,-1.07,0.41,0.43
,,,UGJA2AH0720,14.37,8.9,0.71,0.84,0.56,1.07,1.07,0.72,0.75,-1.17,0.3,0.37
,,,UGJA2AH0920,14.56,8.1,0.58,0.82,-0.37,-1.52,-1.52,1.27,1.27,-1.29,0.27,0.18
,,,UGJA2AH1120,16.27,7.76,-0.64,0.88,1.27,2.22,3,4.69,5.3,5.3,0.33,0.52
WSAWB20,TSM-QC-Y5B,025*29.2*TM1050 *New (P1) -703*Wire-02*0059*T999T999*23041602,UGABNAH0120,11.32,6.8,0.39,0.76,-0.67,0.7,-1.66,-1.59,-1.59,2.5,0.34,0.35
2023/4/17 02:24,UGABNAH,,UGABNAH0220,13.36,8.81,-0.74,0.81,0.73,1.67,1.67,-1.59,-1.59,1.63,0.41,0.35
,,,UGABNAH0320,11.98,5.95,0.83,0.78,-0.7,0.82,-1.31,-1.16,-1.16,2.12,0.4,0.28
,,,UGABNAH0420,13.64,8.58,-0.38,0.81,0.43,1.5,1.5,-1.47,-1.63,-1.63,0.4,0.24
,,,UGABNAH0520,12.13,5.63,1.22,0.85,-1.08,1.11,1.11,-0.78,-0.78,1.32,0.42,0.21
,,,UGABNAH0620,13.71,8.97,-0.12,0.79,-0.99,1.51,1.51,-1.65,-2.12,-2.12,0.51,0.22
,,,UGABNAH0820,14.24,8.99,-0.54,0.78,-1.28,-1.28,-1.96,-1.43,-2.33,-2.4,0.36,0.14
WSAWB20,TSM-QC-L8H,024*29.2*Other *New (P1) -690*Wire-01*0002*T999T999*23041503,UHD97AB0120,9,6.72,0,0.97,2.81,2.81,2.81,-0.89,1.94,1.99,0.44,0.42
2023/4/16 08:55,UHD97AB,,UHD97AB0320,9.6,6.4,0.55,0.84,2.34,2.34,2.34,-1.14,1.15,-1.55,0.49,0.4
,,,UHD97AB0520,11.12,7.04,1.03,0.85,1.35,-1.84,-1.84,-0.69,0.81,-1.88,0.5,0.5
,,,UHD97AB0720,12.71,5.91,0.57,0.97,1.08,-2.31,-2.31,-0.52,-0.73,-2.38,0.39,0.31
,,,UHD97AB0920,13.03,6.27,-0.52,0.98,-1.03,-2.27,-2.27,0.6,-1.06,-2.71,0.36,0.35
,,,UHD97AB1108,13.63,7.72,-1.56,1.05,-1.28,-1.97,-1.97,1.04,1.62,-2.51,0.32,0.35
WSAWB20,TSM-QC-L8H,023*30.3*Other *New (P1) -676*Wire-03*0101*T214T210*23041501,UGJA3AA0120,12.98,10.06,1.1,0.59,2.08,2.08,2.08,-1.04,3.74,3.76,0.43,0.39
2023/4/15 17:48,UGJA3AA,,UGJA3AA0320,13.95,9.5,0.96,0.61,1.53,-1.71,-1.71,-1.78,2.75,2.98,0.24,0.41
,,,UGJA3AA0520,13.4,11.11,1.34,0.86,0.99,-2.04,-2.04,-1.27,2.43,2.49,0.32,0.28
,,,UGJA3AA0720,14.63,9.43,0.98,0.76,-1.15,-2.34,-2.34,-1.06,1.6,1.6,0.33,0.21
,,,UGJA3AA0920,14.63,8.62,0.11,0.79,-1.47,-2.23,-2.23,1.19,1.24,1.39,0.3,0.29
,,,UGJA3AA1120,15.27,9.26,-0.17,0.75,-0.82,1.01,2.18,5.11,5.62,5.62,0.18,0.65
WSAWB20,TSM-QC-L8H,021*30.4*Other *New (P1) -651*Wire-01*0102*T214T210*23041303,UIE31AA0120,14.09,9.45,0.2,0.65,3.05,4.06,5.5,-0.67,1.73,3.6,0.3,0.6
2023/4/14 11:04,UIE31AA,,UIE31AA0320,13.72,9.89,0.8,0.73,2.63,4.01,4.75,-1.5,-1.5,2.9,0.45,0.63
,,,UIE31AA0520,14.09,10.49,1.73,0.68,2.5,3.45,4.29,-1.25,-1.25,2.29,0.37,0.58
,,,UIE31AA0720,14.21,9.79,1.83,0.59,1.52,2.61,3.59,-0.86,-0.86,1.41,0.5,0.57
,,,UIE31AA0920,14.58,8.38,0.66,0.71,0.66,2.07,3.12,-0.5,0.55,1.15,0.7,0.38
,,,UIE31AA1120,15.35,8.72,0.09,0.91,1.83,3.43,4.64,3.93,4.18,4.18,0.54,0.37
WSAWB20,TSM-QC-L8H,020*30.5*Other *New (P1) -639*Wire-03*0041*T020T023*23041301,UHC52AA0120,8.98,9.79,1.73,0.53,2.4,2.5,2.5,-2.02,2.26,2.49,0.43,0.45
2023/4/13 19:38,UHC52AA,,UHC52AA0320,10.37,11.51,2.69,0.55,2.05,2.67,2.67,-1.12,1.76,2.03,0.47,0.27
,,,UHC52AA0520,10.55,11.8,2.91,0.58,1.78,2.02,2.02,-0.87,1.08,-1.3,0.45,0.22
,,,UHC52AA0820,11.44,9.94,2.79,0.44,0.94,1.25,-1.32,-0.5,-0.99,-1.77,0.24,0.26
,,,UHC52AA1020,12.75,8.62,0.92,0.66,-1.17,-1.24,-1.31,0.44,-1.38,-2.29,0.28,0.3
,,,UHC52AA1201,13.7,9.2,1.04,0.54,1.6,2.62,2.67,2.97,3.57,3.57,0.37,0.54
WSAWB20,TSM-QC-H4N,019*29.8*Other *New (P1) -627*Wire-02*0115*T020T023*23041202,UGIXUAE0120,10.8,7.73,0.61,0.67,3.75,5.13,6.28,-1.63,-2.19,-2.19,0.31,0.29
2023/4/13 04:15,UGIXUAE,,UGIXUAE0320,10.9,7.87,0.88,0.67,3.35,4.82,5.82,-1.38,-2.25,-2.25,0.22,0.26
,,,UGIXUAE0520,11.93,8.38,1.64,0.79,2.59,4.43,5.33,0.43,-1.43,-1.43,0.27,0.38
,,,UGIXUAE0720,12.46,7.36,0.32,0.63,2.05,3.32,4.25,-0.77,-1.54,-1.98,0.22,0.3
,,,UGIXUAE0920,13.39,7.38,-0.33,0.66,1.24,2.8,3.66,0.5,-1.8,-1.8,0.3,0.37
,,,UGIXUAE1120,15.79,7,-0.25,0.6,1.72,3.71,5,2.8,2.85,2.85,0.31,0.55
WSAWB20,TSM-QC-H4N,018*30*Other *New (P1) -614*Wire-01*0021*T020T023*23041102,UIB7JAH0120,12.93,8.39,1.4,0.74,3.79,4.71,4.97,-1.4,2.01,2.71,0.35,0.44
2023/4/12 13:04,UIB7JAH,,UIB7JAH0320,13.48,8.82,1.39,0.77,3.32,4.47,4.68,-1.25,-1.25,1.89,0.33,0.36
,,,UIB7JAH0520,13.37,7.05,0.35,0.71,3.1,4.14,4.32,-0.77,1.08,1.08,0.4,0.38
,,,UIB7JAH0720,13.5,8.21,0.28,0.58,2.4,2.97,3.12,-1.55,-1.55,-2.59,0.35,0.41
,,,UIB7JAH0920,13.31,6.01,0.02,0.64,1.59,2.63,3.1,-1.28,-1.87,-2.21,0.25,0.2
,,,UIB7JAH1120,13.62,8.97,-0.94,0.7,2.74,4.2,4.75,1.75,-2.19,-3.68,0.32,0.54
WSAWB20,TSM-QC-L8H,016*29.1*Other *New (P1) -590*Wire-02*0027*T007T008*23041003,UHC51AE0120,8.76,9.06,-0.11,0.64,3.43,5.12,5.54,-1.27,1.46,3.09,0.32,0.64
2023/4/11 05:04,UHC51AE,,UHC51AE0320,8.8,9.15,0.5,0.64,3.11,4.06,4.16,-1.02,2.27,2.92,0.46,0.64
,,,UHC51AE0520,9.24,7.93,0.67,0.57,2.08,3.3,3.9,-0.62,0.86,-2.05,0.57,0.38
,,,UHC51AE0720,9.18,8.68,1.25,0.54,2.08,2.62,2.66,-0.86,-1.55,-1.6,0.41,0.3
,,,UHC51AE0920,10.12,7.4,0.4,0.51,1.07,1.07,1.27,-1.86,-2.29,-2.73,0.19,0.24
,,,UHC51AE1108,10.69,8.82,-0.18,0.5,1.34,2.54,2.82,1.34,-1.53,-1.9,0.35,0.25
WSAWB20,TSM-QC-L8H,015*28.4*Other *New (P1) -596*Wire-01*0073*T007T008*23041002,UHD94AH0120,8.2,8.26,1.31,0.52,3.27,3.27,3.3,-1.08,1.3,-1.39,0.39,0.45
2023/4/10 14:03,UHD94AH,,UHD94AH0320,7.94,6.97,1.49,0.58,2.54,2.54,2.54,0.8,-1.3,-1.3,0.58,0.36
,,,UHD94AH0520,8.53,6.52,1.82,0.55,1.93,2.25,2.25,-1.39,-1.57,-1.85,0.55,0.4
,,,UHD94AH0720,8.91,6.84,1.41,0.52,1.57,-1.96,-2.81,-1.1,-1.4,-2.09,0.49,0.31
,,,UHD94AH0920,9.51,5.87,0.89,0.41,-1.31,-2.72,-2.99,1.01,-1.62,-2.37,0.32,0.4
,,,UHD94AH1108,11.3,7.72,0.07,0.5,1.37,1.5,1.58,3.9,3.9,3.9,0.25,0.43
WSAWB20,TSM-QC-Y5B,013*28.2*TM1050 *New (P1) -547*Wire-02*0115*T223T229*23040802,UHEDGAE0120,11.27,9.76,1.44,0.43,1.49,1.78,1.78,-0.91,1.66,2.79,0.43,0.34
2023/4/9 05:11,UHEDGAE,,UHEDGAE0220,12.81,10.42,0.91,0.45,1.56,1.7,-2.12,1.07,1.85,2.41,0.33,0.26
,,,UHEDGAE0320,11.32,8.11,1.86,0.34,0.98,2.28,2.28,0.8,1.4,2,0.34,0.17
,,,UHEDGAE0420,13.11,8.73,0.98,0.48,1.06,1.89,2,1.09,-1.36,-1.36,0.45,0.26
,,,UHEDGAE0520,11.58,6.98,1.54,0.35,-0.25,1.69,1.83,-0.94,1.35,2.04,0.35,0.32
,,,UHEDGAE0620,13.26,8.18,0.81,0.5,0.52,1.7,1.7,-0.99,1.34,1.48,0.48,0.38
,,,UHEDGAE0720,11.63,6.7,1.85,0.42,-0.59,1.27,1.27,-0.7,-0.76,-0.76,0.36,0.18
,,,UHEDGAE0820,14.1,9.09,1.54,0.59,0.42,1.07,-2.1,1.95,2,2,0.53,0.43
,,,UHEDGAE0920,12.19,7.67,1.05,0.4,-0.96,-0.96,-1.44,0.39,-0.83,-0.83,0.38,0.4
,,,UHEDGAE1020,13.84,9.12,-0.76,0.56,-1.15,-1.19,-2.46,2.14,2.58,2.58,0.26,0.53
,,,UHEDGAE1101,12.97,8.49,-0.2,0.46,-1.05,-1.09,-1.09,2.29,2.88,3.07,0.23,0.46
WSAWB20,TSM-QC-L8H,012*29.2*Other *New (P1) -537*Wire-01*0121*T223T229*23040703,UHD94AE0120,9.66,7.53,0.72,0.48,3.03,4.28,4.29,-1.19,1.53,2.77,0.31,0.44
2023/4/8 11:39,UHD94AE,,UHD94AE0320,9.5,8.49,1.07,0.72,3.13,3.42,3.42,-1.68,-1.91,-1.91,0.72,0.36
,,,UHD94AE0520,10.6,8.86,1.53,0.8,2.34,3.14,3.14,-1.15,1.75,1.93,0.8,0.28
,,,UHD94AE0720,11.47,9.1,1.08,0.82,2.05,2.39,2.39,-0.75,0.84,1.23,0.82,0.2
,,,UHD94AE0920,12.43,6.56,-0.24,0.55,-1.12,-1.37,-2.31,-1.61,-1.67,-1.74,0.53,0.42
,,,UHD94AE1108,12.77,7.37,-1.3,0.52,-1.36,1.49,1.6,1.07,1.07,1.07,0.26,0.43
WSAWB20,TSM-QC-L8H,011*30.6*Other *New (P1) -524*Wire-03*0119*T003T238*23040701,UGABNAA0120,8.76,7.84,0.06,0.58,2.89,2.89,2.89,-2.85,-2.85,-2.85,0.37,0.43
2023/4/7 20:12,UGABNAA,,UGABNAA0320,8.28,8.09,-0.15,0.43,1.44,1.83,1.83,-2.18,-2.32,-2.32,0.17,0.31
,,,UGABNAA0520,9.23,8.34,-1.14,0.53,0.85,1.93,2.89,-1.13,-1.7,-1.7,0.37,0.2
,,,UGABNAA0820,9.26,9.15,-0.83,0.47,-1.3,1.38,1.38,1.03,-1.16,-1.63,0.27,0.15
,,,UGABNAA1020,9.72,8.75,-0.24,0.48,-1.44,-2.11,-2.11,1.11,1.11,-1.82,0.18,0.26
,,,UGABNAA1201,10.14,8.56,-0.04,0.58,-0.75,1.25,2,3.87,3.87,3.87,0.18,0.58
WSAWB20,MXI-QA-34H,010*28.9*Other *New (P1) -508*Wire-02*0108*T003T238*23040602,UHJH0AJ0120,9.27,9.39,2.38,0.44,1.02,-1.56,-2.12,2.1,2.86,3.31,0.22,0.19
2023/4/7 05:27,UHJH0AJ,,UHJH0AJ0320,9.76,9.22,1.9,0.46,0.66,-1.13,-1.5,1.04,2.1,2.72,0.29,0.3
,,,UHJH0AJ0520,9.12,8.6,2.22,0.4,0.88,1.36,1.36,1,1.57,2,0.4,0.23
,,,UHJH0AJ0720,9.98,8.88,1.78,0.44,0.78,1.01,-1.05,0.68,0.86,1.55,0.41,0.33
,,,UHJH0AJ0920,9.38,7.97,0.19,0.39,0.8,-1.15,-1.38,0.58,1.17,1.35,0.37,0.29
,,,UHJH0AJ1108,10.2,9.43,2.3,0.57,1.51,1.83,2.01,-1.14,1.4,1.65,0.33,0.47
WSAWB20,T01-QC-U07,009*27.8*Other *New (P1) -495*Wire-01*0025*T003T238*23040503,UIF1EAE0120,11.13,8.12,1.31,0.63,2.25,2.25,2.25,-1.51,2.84,3.56,0.54,0.54
2023/4/6 14:00,UIF1EAE,,UIF1EAE0320,11.51,8.56,1.32,0.56,1.6,1.75,-2.09,-0.97,1.66,2.26,0.33,0.25
,,,UIF1EAE0520,12.57,8.13,1.25,0.51,1.02,1.85,1.85,1.17,1.8,2.43,0.27,0.25
,,,UIF1EAE0720,11.76,7.6,0.52,0.51,-0.74,1.05,-1.85,1.08,1.5,1.5,0.29,0.42
,,,UIF1EAE0920,11.94,6.82,0.07,0.65,-0.76,-0.76,-1.71,2.02,2.02,2.02,0.26,0.58
,,,UIF1EAE1101,13.15,7.73,0.4,0.84,0.91,1.81,-1.96,4.83,5.68,5.68,0.47,0.83
WSAWB20,UMS-QC-09F,008*31*Other *New (P1) -481*Wire-03*0018*T010T243*23040502,UFJM5AH0120,8.47,7.83,0.43,0.63,2,2,2,-1.81,-1.81,1.82,0.25,0.39
2023/4/5 22:44,UFJM5AH,,UFJM5AH0320,8.6,8.4,0.56,0.66,1.66,1.66,1.66,-1.2,-1.2,1.3,0.2,0.28
,,,UFJM5AH0520,8.26,8.25,-0.03,0.72,1.24,1.71,2.18,-1.02,-1.25,-1.25,0.33,0.24
,,,UFJM5AH0820,9.13,7.22,0.39,0.51,-0.81,1.16,1.66,-1.59,-2.07,-2.84,0.45,0.2
,,,UFJM5AH1020,10.23,6.89,0,0.66,-0.99,-1.99,-1.99,1.07,-1.46,-2.07,0.26,0.22
,,,UFJM5AH1208,11.46,10.24,1.84,0.64,1.67,3.11,3.38,5.13,5.13,5.13,0.38,0.64
WSAWB20,GSM-QY-03L,007*31.3*Other *New (P1) -467*Wire-02*0042*T010T243*23040402,UEJW1AH0120,12.43,9,2.13,0.51,1.65,1.65,1.65,-1.56,-2.06,2.63,0.33,0.36
2023/4/5 07:54,UEJW1AH,,UEJW1AH0320,12.5,10.6,1.95,0.75,1.36,1.81,2.13,-1.09,1.43,1.88,0.22,0.25
,,,UEJW1AH0520,12.48,9.77,1.44,0.56,0.9,2.27,2.69,1.77,2.33,2.91,0.23,0.23
,,,UEJW1AH0820,12.58,8.84,0.97,0.61,0.49,1.61,1.79,-1.21,1.25,1.54,0.23,0.25
,,,UEJW1AH1020,12.59,9.13,1.76,0.66,-1.9,-1.9,-1.9,1.16,1.16,-1.34,0.31,0.57
,,,UEJW1AH1208,12.93,9.08,1.45,0.66,0.8,2.26,2.64,2.78,3.58,3.58,0.27,0.66
WSAWB20,TSN-QX-GMK,006*34.2*Other *New (P1) -454*Wire-01*0118*T010T243*23040401,UHC49AH0120,9.23,9.99,0.96,0.67,4.45,4.45,4.45,-1.85,2.62,2.74,0.66,0.67
2023/4/4 16:11,UHC49AH,,UHC49AH0320,9.11,9.74,0.88,0.58,2.9,2.9,2.9,0.5,1.68,1.98,0.39,0.45
,,,UHC49AH0620,8.99,8.68,0.98,0.47,1.44,1.74,1.87,0.55,1.56,1.81,0.17,0.35
,,,UHC49AH0820,9.47,8.94,0.58,0.56,0.82,1.06,1.18,0.88,1.52,1.52,0.24,0.38
,,,UHC49AH1120,10.67,8.31,1.29,0.7,1.31,1.34,1.87,2.38,3.03,3.03,0.29,0.7
,,,UHC49AH1308,11.17,7.68,0.55,0.74,1.24,1.87,2.62,4.33,5.25,5.25,0.24,0.74
WSAWB20,SAS-QX-K4B,003*30.8*TM1050 *New (P1) -412*Wire-01*0032*T002T215*23040103,UBIHGAE0120,9.95,11.32,2.13,1.24,4.05,5.12,5.18,0.79,1.98,2.56,1.07,0.5
2023/4/2 10:43,UBIHGAE,,UBIHGAE0320,9.52,9.98,2.15,1.3,3.85,3.93,4.05,1.06,1.69,2.14,0.96,0.47
,,,UBIHGAE0520,10.01,10.46,1.75,1.3,3.27,3.88,4.04,1.43,1.43,1.91,0.83,0.43
,,,UBIHGAE0820,9.56,9.85,1.11,1.24,2.29,2.59,2.59,1.29,1.29,1.29,0.82,0.24
,,,UBIHGAE1020,9.96,10.15,0.46,1.29,1.64,2.09,2.84,2.29,2.29,2.29,0.69,0.25
,,,UBIHGAE1208,9.26,10.36,0.04,1.3,2.1,3.24,4.46,4.77,4.96,4.96,0.81,0.37
